,id,model,participant,prompt,target,predicted,src,split,question,response,response_num
782,hmsl_paperclip-6fa7,SemDis_TASA_nf_m,hmslls85DI0O,paperclip,1.0,0.93993,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,Papers together ,1.0
783,snbmo09_box-9069,SemDis_TASA_nf_m,snbmo09180,box,2.5,0.97693,snbmo09,gt_main2,What is a surprising use for a BOX?,as stairs,2
784,snb17_box-ff1c,SemDis_TASA_nf_m,snb1735,box,3.0,1.07977,snb17,gt_main2,What is a surprising use for a BOX?,puzzle pieces,
785,dod20_bottle-821c,SemDis_TASA_nf_m,dod2028,bottle,2.5,0.93056,dod20,gt_main2,What is a surprising use for a BOTTLE?,use as a flower pot vase,3
786,snb17_box-3507,SemDis_TASA_nf_m,snb17110,box,1.7000000000000002,1.01024,snb17,gt_main2,What is a surprising use for a BOX?,poster board,
787,setal08_brick-6324,SemDis_TASA_nf_m,setal0869,brick,2.3,1.0172,setal08,gt_main2,What is a surprising use for a BRICK?,scrapper to get mud off shoes,6.0
788,hmsl_brick-101a,SemDis_TASA_nf_m,hmsl9qInF3rw,brick,1.5,0.96061,hmsl,gt_main2,What is a surprising use for a BRICK?,Use as a paper-weight,4.0
789,dod20_tire-5216,SemDis_TASA_nf_m,dod2022,tire,3.0,1.00121,dod20,gt_main2,What is a surprising use for a TIRE?,decoration,2
790,hmsl_paperclip-7a1e,SemDis_TASA_nf_m,hmsl9ZsvZCS0,paperclip,2.5,0.97309,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,Scratch self,8.0
791,setal08_brick-6e37,SemDis_TASA_nf_m,setal0868,brick,1.6,1.13213,setal08,gt_main2,What is a surprising use for a BRICK?,balloon weights,3.0
792,dod20_rope-475b,SemDis_TASA_nf_m,dod2027,rope,2.0,1.01284,dod20,gt_main2,What is a surprising use for a ROPE?,lash down a load in a truck bed,5
793,dod20_brick-4f1c,SemDis_TASA_nf_m,dod2062,brick,2.2,0.97385,dod20,gt_main2,What is a surprising use for a BRICK?,decorate,6
794,motesf_toothbrush-ca97,SemDis_TASA_nf_m,motesf07e1,toothbrush,3.0,0.99043,motesf,gt_main2,What is a surprising use for a TOOTHBRUSH?,to brush your pet's fur,1
795,betal18_rope-8963,SemDis_TASA_nf_m,betal182048,rope,1.6,0.99565,betal18,gt_main2,What is a surprising use for a ROPE?,woven to make a fish net,
796,snb17_rope-12b2,SemDis_TASA_nf_m,snb17118,rope,1.7000000000000002,1.09727,snb17,gt_main2,What is a surprising use for a ROPE?,use it to hang a sheet over it to dry it,
797,snbmo09_knife-91cc,SemDis_TASA_nf_m,snbmo09187,knife,2.5,1.00502,snbmo09,gt_main2,What is a surprising use for a KNIFE?,to help someone tie shoes,4
798,setal08_knife-7930,SemDis_TASA_nf_m,setal08120,knife,2.0,0.98669,setal08,gt_main2,What is a surprising use for a KNIFE?,use in rituals for certain religions,2.0
799,betal18_box-9db5,SemDis_TASA_nf_m,betal182160,box,1.3,0.96856,betal18,gt_main2,What is a surprising use for a BOX?,I can make a toy car,
800,dod20_shoe-1f97,SemDis_TASA_nf_m,dod2024,shoe,3.8,1.04975,dod20,gt_main2,What is a surprising use for a SHOE?,to plant a tree,0
801,setal08_brick-0c8a,SemDis_TASA_nf_m,setal08216,brick,1.6,0.99641,setal08,gt_main2,What is a surprising use for a BRICK?,break a window,1.0
802,setal08_knife-5061,SemDis_TASA_nf_m,setal08135,knife,2.3,0.95826,setal08,gt_main2,What is a surprising use for a KNIFE?,to think something out,5.0
803,setal08_knife-06e0,SemDis_TASA_nf_m,setal08240,knife,2.0,1.04212,setal08,gt_main2,What is a surprising use for a KNIFE?,for a mirror,11.0
804,motesf_hat-836d,SemDis_TASA_nf_m,motesf9dfc,hat,2.4,0.96214,motesf,gt_main2,What is a surprising use for a HAT?,a Frisbee,1
805,betal18_box-7eb0,SemDis_TASA_nf_m,betal182058,box,1.6,1.02146,betal18,gt_main2,What is a surprising use for a BOX?,Wear it as a costume,
806,setal08_knife-13fe,SemDis_TASA_nf_m,setal08119,knife,2.0,1.15211,setal08,gt_main2,What is a surprising use for a KNIFE?,using it as a nail to stick some thing to the wall,2.0
807,betal18_rope-f184,SemDis_TASA_nf_m,betal182128,rope,1.0,1.00398,betal18,gt_main2,What is a surprising use for a ROPE?,to drag another car behind,
808,dod20_brick-6337,SemDis_TASA_nf_m,dod201,brick,2.2,1.0122,dod20,gt_main2,What is a surprising use for a BRICK?,book end,3
809,dod20_tire-f5a2,SemDis_TASA_nf_m,dod2071,tire,3.5,0.93799,dod20,gt_main2,What is a surprising use for a TIRE?,plant flowers in it,2
810,motesf_hat-6f0d,SemDis_TASA_nf_m,motesfec8c,hat,3.0,0.93231,motesf,gt_main2,What is a surprising use for a HAT?,cut off the other part of a cap that sticks out then it's a hair net,3
811,motesf_sock-1ae1,SemDis_TASA_nf_m,motesf92cc,sock,3.0,0.94377,motesf,gt_main2,What is a surprising use for a SOCK?,To make a bracelet out of it.,2
812,setal08_brick-94d9,SemDis_TASA_nf_m,setal087,brick,1.7000000000000002,0.96176,setal08,gt_main2,What is a surprising use for a BRICK?,display piece,4.0
813,snbmo09_box-75f8,SemDis_TASA_nf_m,snbmo09120,box,2.2,1.02066,snbmo09,gt_main2,What is a surprising use for a BOX?,ship your cat to hong kong,1
814,setal08_knife-ba6b,SemDis_TASA_nf_m,setal08129,knife,3.0,1.0012,setal08,gt_main2,What is a surprising use for a KNIFE?,apply wax to body,7.0
815,bs12_brick-9b32,SemDis_TASA_nf_m,bs12123,brick,1.4,0.95145,bs12,gt_main2,What is a surprising use for a BRICK?,present,
816,setal08_knife-88da,SemDis_TASA_nf_m,setal08115,knife,1.0,0.94291,setal08,gt_main2,What is a surprising use for a KNIFE?,spread butter,1.0
817,hmsl_brick-6058,SemDis_TASA_nf_m,hmsljQzd3rhk,brick,2.3,0.97125,hmsl,gt_main2,What is a surprising use for a BRICK?,making a sculpture,6.0
818,dod20_pants-c7af,SemDis_TASA_nf_m,dod2043,pants,2.7,0.72811,dod20,gt_main2,What is a surprising use for PANTS?,to wear as a scarf or headdress,1
819,setal08_knife-17c7,SemDis_TASA_nf_m,setal0881,knife,2.3,1.05964,setal08,gt_main2,What is a surprising use for a KNIFE?,lint remover,8.0
820,dod20_table-c6b0,SemDis_TASA_nf_m,dod2040,table,1.3,0.94813,dod20,gt_main2,What is a surprising use for a TABLE?,putting objects,0
821,snb17_rope-c32b,SemDis_TASA_nf_m,snb1749,rope,1.7000000000000002,0.88937,snb17,gt_main2,What is a surprising use for a ROPE?,make jewelry,
822,motesf_pencil-75b2,SemDis_TASA_nf_m,motesf6855,pencil,3.0,0.91153,motesf,gt_main2,What is a surprising use for a PENCIL?,"Use the black part, rub it on your finger, and use it as ink.",7
823,snbmo09_knife-5e62,SemDis_TASA_nf_m,snbmo0935,knife,2.5,1.02532,snbmo09,gt_main2,What is a surprising use for a KNIFE?,part your hair,7
824,motesf_ball-3077,SemDis_TASA_nf_m,motesf5422,ball,2.4,0.95729,motesf,gt_main2,What is a surprising use for a BALL?,You can use a ball as a pillow,1
825,setal08_knife-e7e6,SemDis_TASA_nf_m,setal08223,knife,2.0,0.97472,setal08,gt_main2,What is a surprising use for a KNIFE?,put on make-up,10.0
826,dod20_rope-e447,SemDis_TASA_nf_m,dod2050,rope,3.0,1.02192,dod20,gt_main2,What is a surprising use for a ROPE?,make a rope fence for a flower garden,20
827,hmsl_brick-6bb2,SemDis_TASA_nf_m,hmsl6FgikCA8,brick,1.0,1.09116,hmsl,gt_main2,What is a surprising use for a BRICK?,part of a building's structure,1.0
828,setal08_knife-8fec,SemDis_TASA_nf_m,setal0843,knife,1.0,0.89014,setal08,gt_main2,What is a surprising use for a KNIFE?,razor for shaving,4.0
829,setal08_knife-e4cd,SemDis_TASA_nf_m,setal0856,knife,1.7000000000000002,0.92129,setal08,gt_main2,What is a surprising use for a KNIFE?,writing utensils,1.0
830,motesf_spoon-0370,SemDis_TASA_nf_m,motesff7e6,spoon,3.6,0.90596,motesf,gt_main2,What is a surprising use for a SPOON?,You can use a spoon to stack and stack them up on each other like a game and play with others.,2
831,snbmo09_box-35e9,SemDis_TASA_nf_m,snbmo09171,box,1.2,0.97016,snbmo09,gt_main2,What is a surprising use for a BOX?,a present,15
832,dod20_table-7230,SemDis_TASA_nf_m,dod2045,table,1.5,0.96428,dod20,gt_main2,What is a surprising use for a TABLE?,homework,2
833,motesf_pencil-465f,SemDis_TASA_nf_m,motesf3dd4,pencil,3.6,1.04148,motesf,gt_main2,What is a surprising use for a PENCIL?,a machete,8
834,snb17_rope-07ae,SemDis_TASA_nf_m,snb17106,rope,2.0,0.94963,snb17,gt_main2,What is a surprising use for a ROPE?,use it as a separation in a room that you shar,
835,hmsl_brick-bf36,SemDis_TASA_nf_m,hmsl3afo6Ob6,brick,1.0,0.91575,hmsl,gt_main2,What is a surprising use for a BRICK?,Part of a building,1.0
836,setal08_knife-4506,SemDis_TASA_nf_m,setal0827,knife,2.0,0.96953,setal08,gt_main2,What is a surprising use for a KNIFE?,shape up eyebrows,2.0
837,snb17_box-44b2,SemDis_TASA_nf_m,snb17115,box,2.3,1.16544,snb17,gt_main2,What is a surprising use for a BOX?,use it as a wrestling mat,
838,betal18_rope-cac9,SemDis_TASA_nf_m,betal182024,rope,1.3,1.04506,betal18,gt_main2,What is a surprising use for a ROPE?,safety line,
839,bs12_brick-5264,SemDis_TASA_nf_m,bs1222,brick,1.4,1.10507,bs12,gt_main2,What is a surprising use for a BRICK?,Shoes,
840,betal18_box-f422,SemDis_TASA_nf_m,betal182092,box,1.9,1.09814,betal18,gt_main2,What is a surprising use for a BOX?,A serving dish,
841,setal08_brick-be8a,SemDis_TASA_nf_m,setal08171,brick,2.0,1.03217,setal08,gt_main2,What is a surprising use for a BRICK?,a piece of artwork,6.0
842,snbmo09_brick-f92b,SemDis_TASA_nf_m,snbmo09109,brick,1.5,1.06883,snbmo09,gt_main2,What is a surprising use for a BRICK?,use it as decoration,5
843,snbmo09_box-96ae,SemDis_TASA_nf_m,snbmo09147,box,1.7000000000000002,1.09651,snbmo09,gt_main2,What is a surprising use for a BOX?,pencil holder,6
844,setal08_knife-e0ec,SemDis_TASA_nf_m,setal0849,knife,1.7000000000000002,1.14548,setal08,gt_main2,What is a surprising use for a KNIFE?,decoration (hanging from the ceiling),2.0
845,dod20_fork-9a4b,SemDis_TASA_nf_m,dod2015,fork,1.0,0.99821,dod20,gt_main2,What is a surprising use for a FORK?,use as,4
846,betal18_box-3740,SemDis_TASA_nf_m,betal182123,box,1.3,0.97235,betal18,gt_main2,What is a surprising use for a BOX?,cake holder,
847,snbmo09_brick-da89,SemDis_TASA_nf_m,snbmo0954,brick,2.3,1.04061,snbmo09,gt_main2,What is a surprising use for a BRICK?,sidewalk chalk,11
848,hmsl_brick-3845,SemDis_TASA_nf_m,hmsle1t22a36,brick,3.2,1.00092,hmsl,gt_main2,What is a surprising use for a BRICK?,to weigh something down so you can drop it to the bottom of the ocean,10.0
849,snbmo09_box-c0e3,SemDis_TASA_nf_m,snbmo0990,box,1.7000000000000002,0.99846,snbmo09,gt_main2,What is a surprising use for a BOX?,a dog pen,2
850,betal18_box-98b8,SemDis_TASA_nf_m,betal182151,box,1.0,0.99532,betal18,gt_main2,What is a surprising use for a BOX?,food storage,
851,motesf_spoon-cf01,SemDis_TASA_nf_m,motesfef0d,spoon,3.0,1.02253,motesf,gt_main2,What is a surprising use for a SPOON?,I can use the back of a spoon to stab something like a computer,2
852,dod20_bottle-2447,SemDis_TASA_nf_m,dod2040,bottle,3.0,1.04035,dod20,gt_main2,What is a surprising use for a BOTTLE?,use as flower pot,5
853,motesf_lightbulb-799f,SemDis_TASA_nf_m,motesf35f4,lightbulb,3.9,1.0009,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,it can be used as a bookmaker,8
854,setal08_knife-05db,SemDis_TASA_nf_m,setal0813,knife,2.0,0.9412,setal08,gt_main2,What is a surprising use for a KNIFE?,open a door,2.0
855,motesf_bottle-f8cd,SemDis_TASA_nf_m,motesf8c19,bottle,2.7,1.00567,motesf,gt_main2,What is a surprising use for a BOTTLE?,target practice,5
856,motesf_hat-39f8,SemDis_TASA_nf_m,motesf6faa,hat,4.4,0.91706,motesf,gt_main2,What is a surprising use for a HAT?,to transform it into a foot spa,4
857,hmsl_paperclip-2daf,SemDis_TASA_nf_m,hmslK883nL64,paperclip,2.5,0.98831,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,x-mas orniment hook ,4.0
858,snb17_rope-dd7f,SemDis_TASA_nf_m,snb17121,rope,1.3,0.95471,snb17,gt_main2,What is a surprising use for a ROPE?,make it into a lasso,
859,motesf_spoon-6e2a,SemDis_TASA_nf_m,motesf2723,spoon,2.8,1.03348,motesf,gt_main2,What is a surprising use for a SPOON?,a cannon,6
860,snbmo09_knife-4609,SemDis_TASA_nf_m,snbmo0911,knife,2.2,0.97009,snbmo09,gt_main2,What is a surprising use for a KNIFE?,to draw and write in dirt/sand,1
861,setal08_brick-ee1a,SemDis_TASA_nf_m,setal08218,brick,2.3,1.02213,setal08,gt_main2,What is a surprising use for a BRICK?,something to use for writing on a chalk board,8.0
862,motesf_spoon-aa51,SemDis_TASA_nf_m,motesfcb70,spoon,2.7,0.99588,motesf,gt_main2,What is a surprising use for a SPOON?,to launch things,1
863,betal18_rope-5160,SemDis_TASA_nf_m,betal182162,rope,1.6,0.97496,betal18,gt_main2,What is a surprising use for a ROPE?,light decor,
864,motesf_sock-9d91,SemDis_TASA_nf_m,motesf072b,sock,3.6,1.00566,motesf,gt_main2,What is a surprising use for a SOCK?,making little snowmen,4
865,snbmo09_brick-7aeb,SemDis_TASA_nf_m,snbmo0992,brick,1.7000000000000002,1.0524,snbmo09,gt_main2,What is a surprising use for a BRICK?,arm weight,3
866,hmsl_paperclip-93ba,SemDis_TASA_nf_m,hmslc62vD57c,paperclip,1.3,1.05321,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,To clip plastic together,10.0
867,hmsl_paperclip-6496,SemDis_TASA_nf_m,hmsleuaMDyU7,paperclip,2.0,0.84116,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,tie clip,4.0
868,dod20_tire-50a7,SemDis_TASA_nf_m,dod2025,tire,1.8,0.94436,dod20,gt_main2,What is a surprising use for a TIRE?,to make toy cars,4
869,motesf_toothbrush-7b4e,SemDis_TASA_nf_m,motesfa597,toothbrush,2.7,1.09259,motesf,gt_main2,What is a surprising use for a TOOTHBRUSH?,A surprising use for a toothbrush is u could use a toothbrush as a comb,2
870,motesf_toothbrush-c498,SemDis_TASA_nf_m,motesfc058,toothbrush,2.7,1.04558,motesf,gt_main2,What is a surprising use for a TOOTHBRUSH?,use it to brush a hamster or other small mammal,4
871,motesf_lightbulb-ac83,SemDis_TASA_nf_m,motesfb1a5,lightbulb,3.6,1.01329,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,you can make it into a bee,2
872,dod20_bottle-1797,SemDis_TASA_nf_m,dod2080,bottle,1.0,0.67947,dod20,gt_main2,What is a surprising use for a BOTTLE?,put a m,4
873,motesf_sock-795c,SemDis_TASA_nf_m,motesfa666,sock,3.6,0.9887,motesf,gt_main2,What is a surprising use for a SOCK?,a prank object to get brother to wake up!,7
874,dod20_pants-298b,SemDis_TASA_nf_m,dod203,pants,2.2,0.76863,dod20,gt_main2,What is a surprising use for PANTS?,a mop,1
875,setal08_knife-6760,SemDis_TASA_nf_m,setal08148,knife,1.0,0.99263,setal08,gt_main2,What is a surprising use for a KNIFE?,scrape up gum,5.0
876,setal08_brick-63e6,SemDis_TASA_nf_m,setal08196,brick,1.7000000000000002,0.96964,setal08,gt_main2,What is a surprising use for a BRICK?,a table leg,4.0
877,setal08_knife-5551,SemDis_TASA_nf_m,setal08110,knife,1.7000000000000002,0.98319,setal08,gt_main2,What is a surprising use for a KNIFE?,shave (females),2.0
878,setal08_knife-4096,SemDis_TASA_nf_m,setal08183,knife,1.7000000000000002,0.93642,setal08,gt_main2,What is a surprising use for a KNIFE?,"instead of stabbing someone, just hit with the back of the blade",3.0
879,dod20_fork-11f6,SemDis_TASA_nf_m,dod2071,fork,2.8,0.93395,dod20,gt_main2,What is a surprising use for a FORK?,dig in the dirt,2
880,hmsl_paperclip-f45d,SemDis_TASA_nf_m,hmsl3qx6PWXs,paperclip,1.8,0.93987,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,hang things from them,6.0
881,setal08_brick-c29b,SemDis_TASA_nf_m,setal08213,brick,2.0,1.04638,setal08,gt_main2,What is a surprising use for a BRICK?,to crush someone with,9.0
882,dod20_fork-ab64,SemDis_TASA_nf_m,dod2066,fork,2.8,0.9799,dod20,gt_main2,What is a surprising use for a FORK?,to plow dirt with,0
883,snbmo09_box-0799,SemDis_TASA_nf_m,snbmo09158,box,3.3,1.14176,snbmo09,gt_main2,What is a surprising use for a BOX?,"give it wings, a hole in it, and fly around with it because it's an airplane",2
884,motesf_pencil-8d1d,SemDis_TASA_nf_m,motesff718,pencil,2.1,1.0196,motesf,gt_main2,What is a surprising use for a PENCIL?,to break,8
885,betal18_rope-bc6a,SemDis_TASA_nf_m,betal182181,rope,3.6,1.02838,betal18,gt_main2,What is a surprising use for a ROPE?,mechanical tendon,
886,hmsl_paperclip-2655,SemDis_TASA_nf_m,hmslD9ZeYC3r,paperclip,2.0,0.98706,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,a bookmark,8.0
887,betal18_box-1abf,SemDis_TASA_nf_m,betal182157,box,1.3,1.0429,betal18,gt_main2,What is a surprising use for a BOX?,step,
888,dod20_table-5f03,SemDis_TASA_nf_m,dod2013,table,1.5,1.03683,dod20,gt_main2,What is a surprising use for a TABLE?,write on it,8
889,dod20_fork-9d0c,SemDis_TASA_nf_m,dod2084,fork,2.7,1.02002,dod20,gt_main2,What is a surprising use for a FORK?,use to pry something open,1
890,snbmo09_brick-826f,SemDis_TASA_nf_m,snbmo0933,brick,1.7000000000000002,1.00246,snbmo09,gt_main2,What is a surprising use for a BRICK?,destroy something by throwing it,6
891,motesf_lightbulb-be9e,SemDis_TASA_nf_m,motesfc51c,lightbulb,2.4,0.98424,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,paint a lightbulb on the lightbulb,7
892,hmsl_brick-285a,SemDis_TASA_nf_m,hmsl4VzH60D1,brick,1.5,1.00277,hmsl,gt_main2,What is a surprising use for a BRICK?,use it to break a window,12.0
893,betal18_rope-f6af,SemDis_TASA_nf_m,betal182099,rope,1.0,0.51169,betal18,gt_main2,What is a surprising use for a ROPE?,jump over it,
894,dod20_rope-93d4,SemDis_TASA_nf_m,dod2054,rope,2.3,0.8989,dod20,gt_main2,What is a surprising use for a ROPE?,tying someone up,3
895,dod20_table-b0d9,SemDis_TASA_nf_m,dod2015,table,2.5,0.97998,dod20,gt_main2,What is a surprising use for a TABLE?,use it to sit on,2
896,snb17_rope-ed20,SemDis_TASA_nf_m,snb1783,rope,2.7,0.9535,snb17,gt_main2,What is a surprising use for a ROPE?,put an old book back together,
897,motesf_lightbulb-6f2b,SemDis_TASA_nf_m,motesfd964,lightbulb,3.9,1.10519,motesf,gt_main2,What is a surprising use for a LIGHT BULB?,Make a lightbulb burst into pieces while it reconstructs itself back together.,1
898,snbmo09_box-4d53,SemDis_TASA_nf_m,snbmo098,box,2.5,0.99936,snbmo09,gt_main2,What is a surprising use for a BOX?,to line them up and measure length,3
899,motesf_bottle-dc5e,SemDis_TASA_nf_m,motesfad97,bottle,3.0,0.95577,motesf,gt_main2,What is a surprising use for a BOTTLE?,one surprising way to use a bottle is you can make a boat with it.,6
900,snb17_rope-8b82,SemDis_TASA_nf_m,snb1768,rope,2.0,0.91236,snb17,gt_main2,What is a surprising use for a ROPE?,Ring Object,
901,betal18_box-03be,SemDis_TASA_nf_m,betal182053,box,1.6,0.74926,betal18,gt_main2,What is a surprising use for a BOX?,Bus,
902,motesf_ball-f11d,SemDis_TASA_nf_m,motesf03c6,ball,2.7,0.98849,motesf,gt_main2,What is a surprising use for a BALL?,put it on the roof,8
903,snbmo09_box-e884,SemDis_TASA_nf_m,snbmo09197,box,1.8,1.00055,snbmo09,gt_main2,What is a surprising use for a BOX?,build forts,4
904,snb17_rope-4f03,SemDis_TASA_nf_m,snb1721,rope,2.0,1.02827,snb17,gt_main2,What is a surprising use for a ROPE?,pull a tooth,
905,dod20_pants-85cd,SemDis_TASA_nf_m,dod2041,pants,4.7,1.01388,dod20,gt_main2,What is a surprising use for PANTS?,to sturdy vines or small trees,3
906,snb17_box-b56c,SemDis_TASA_nf_m,snb1764,box,2.0,0.97243,snb17,gt_main2,What is a surprising use for a BOX?,Open the flaps of the Cut them off and then you have a car,
907,bs12_brick-b473,SemDis_TASA_nf_m,bs1224,brick,1.4,1.01544,bs12,gt_main2,What is a surprising use for a BRICK?,resource,
908,hmsl_paperclip-df47,SemDis_TASA_nf_m,hmsl6xuQ1Z9X,paperclip,1.0,1.01246,hmsl,gt_main2,What is a surprising use for a PAPERCLIP?,holding paper together ,1.0
909,dod20_bottle-4268,SemDis_TASA_nf_m,dod2090,bottle,1.0,0.88118,dod20,gt_main2,What is a surprising use for a BOTTLE?,transport liquids,3
910,dod20_brick-3df1,SemDis_TASA_nf_m,dod2092,brick,2.5,1.01794,dod20,gt_main2,What is a surprising use for a BRICK?,make a firepit,4
911,hmsl_brick-1372,SemDis_TASA_nf_m,hmslaKRPi4oZ,brick,2.5,0.96754,hmsl,gt_main2,What is a surprising use for a BRICK?,TO STAND ON IN ORDER TO SEE OVER SOME,8.0
912,setal08_knife-eee3,SemDis_TASA_nf_m,setal0882,knife,1.3,1.07462,setal08,gt_main2,What is a surprising use for a KNIFE?,sharpen a knife,6.0
913,snb17_rope-ebad,SemDis_TASA_nf_m,snb1722,rope,1.3,1.04744,snb17,gt_main2,What is a surprising use for a ROPE?,a braid,
914,motesp-g1_lightbulb-1RG,SemDis_TASA_nf_m,1RG,lightbulb,3.2,0.97623,motesp,gt_main2,What is a surprising use for a LIGHT BULB?,"A clear glass cup for water or anything really! You would take the light bulb, saw off the top and get rid of the inside of the light bulb itself.",
915,motesf_bottle-e41d,SemDis_TASA_nf_m,motesf8dd4,bottle,3.0,1.01033,motesf,gt_main2,What is a surprising use for a BOTTLE?,a bank,5
