,id,model,participant,prompt,target,predicted,src
1080,bs12_brick-1b54,gpt-emb-text-similarity-babbage-001,bs12112,brick,2.2,0.3749224169585842,bs12
1081,bs12_brick-0df2,gpt-emb-text-similarity-babbage-001,bs129,brick,2.2,0.35678462324085447,bs12
1082,hmsl_brick-c615,gpt-emb-text-similarity-babbage-001,hmsl4dUr6hnh,brick,3.5,0.30967195245890744,hmsl
1083,setal08_brick-621f,gpt-emb-text-similarity-babbage-001,setal0832,brick,2.3,0.2728723874156742,setal08
1084,hmsl_brick-f6b3,gpt-emb-text-similarity-babbage-001,hmsleKeAvV0P,brick,1.3,0.2834570781868283,hmsl
1085,bs12_brick-ec01,gpt-emb-text-similarity-babbage-001,bs1277,brick,1.0,0.3389295605491578,bs12
1086,hmsl_brick-a6bb,gpt-emb-text-similarity-babbage-001,hmslT5Yw2Ip3,brick,1.0,0.22009593995640298,hmsl
1087,snbmo09_brick-4627,gpt-emb-text-similarity-babbage-001,snbmo0985,brick,1.2,0.3075997528494919,snbmo09
1088,bs12_brick-c05c,gpt-emb-text-similarity-babbage-001,bs12110,brick,1.4,0.30704178094752466,bs12
1089,hmsl_brick-fffa,gpt-emb-text-similarity-babbage-001,hmslyZL3i8hJ,brick,2.5,0.33753683542640933,hmsl
1090,hmsl_brick-9819,gpt-emb-text-similarity-babbage-001,hmsly8a88PFJ,brick,1.5,0.28276303141352943,hmsl
1091,hmsl_brick-013c,gpt-emb-text-similarity-babbage-001,hmsl865alos8,brick,1.4,0.20781872559843328,hmsl
1092,dod20_brick-d686,gpt-emb-text-similarity-babbage-001,dod2075,brick,3.8,0.3594149867879102,dod20
1093,setal08_brick-befc,gpt-emb-text-similarity-babbage-001,setal08176,brick,1.0,0.30018308302857744,setal08
1094,bs12_brick-366f,gpt-emb-text-similarity-babbage-001,bs1273,brick,1.0,0.2704737103880188,bs12
1095,bs12_brick-aa15,gpt-emb-text-similarity-babbage-001,bs12101,brick,3.8,0.3195021086357748,bs12
1096,bs12_brick-f242,gpt-emb-text-similarity-babbage-001,bs12131,brick,1.0,0.2994191177533364,bs12
1097,hmsl_brick-4002,gpt-emb-text-similarity-babbage-001,hmsl8etU6423,brick,4.2,0.3234620804659153,hmsl
1098,snbmo09_brick-72c7,gpt-emb-text-similarity-babbage-001,snbmo0963,brick,1.0,0.32046657333554995,snbmo09
1099,bs12_brick-70bc,gpt-emb-text-similarity-babbage-001,bs1212,brick,3.0,0.32814577592924554,bs12
1100,bs12_brick-26ba,gpt-emb-text-similarity-babbage-001,bs124,brick,3.4,0.3322494335761961,bs12
1101,bs12_brick-118e,gpt-emb-text-similarity-babbage-001,bs1236,brick,1.4,0.3601184686252876,bs12
1102,setal08_brick-8a18,gpt-emb-text-similarity-babbage-001,setal0832,brick,1.3,0.32272985399876086,setal08
1103,setal08_brick-5a89,gpt-emb-text-similarity-babbage-001,setal0882,brick,1.0,0.2997906882183452,setal08
1104,snbmo09_brick-ff95,gpt-emb-text-similarity-babbage-001,snbmo09193,brick,2.0,0.25781817309347255,snbmo09
1105,setal08_brick-7d5e,gpt-emb-text-similarity-babbage-001,setal08180,brick,2.0,0.21049685003280127,setal08
1106,snbmo09_brick-4dcd,gpt-emb-text-similarity-babbage-001,snbmo0957,brick,3.0,0.3388286430854679,snbmo09
1107,hmsl_brick-77a8,gpt-emb-text-similarity-babbage-001,hmsly42hKMsQ,brick,3.3,0.33406926905783874,hmsl
1108,bs12_brick-b58e,gpt-emb-text-similarity-babbage-001,bs12106,brick,1.1,0.25084856221283724,bs12
1109,hmsl_brick-673f,gpt-emb-text-similarity-babbage-001,hmsl978s3cff,brick,2.5,0.36597698486531594,hmsl
1110,hmsl_brick-8ef8,gpt-emb-text-similarity-babbage-001,hmslC67DPV18,brick,2.5,0.30266622411587374,hmsl
1111,dod20_brick-a550,gpt-emb-text-similarity-babbage-001,dod2059,brick,2.6,0.27389098009925306,dod20
1112,dod20_brick-3df1,gpt-emb-text-similarity-babbage-001,dod2092,brick,2.5,0.3054191212950872,dod20
1113,setal08_brick-3b6b,gpt-emb-text-similarity-babbage-001,setal08154,brick,1.7000000000000002,0.3153696405248766,setal08
1114,hmsl_brick-5c49,gpt-emb-text-similarity-babbage-001,hmsl11z914TK,brick,1.8,0.3368698617933983,hmsl
1115,setal08_brick-6120,gpt-emb-text-similarity-babbage-001,setal08229,brick,2.0,0.34199380405061486,setal08
1116,hmsl_brick-1ddc,gpt-emb-text-similarity-babbage-001,hmslS3aAC6d2,brick,3.5,0.3077340833591635,hmsl
1117,hmsl_brick-3cf6,gpt-emb-text-similarity-babbage-001,hmslYkV9xA5d,brick,1.2,0.3065786199496763,hmsl
1118,bs12_brick-b28f,gpt-emb-text-similarity-babbage-001,bs1266,brick,1.4,0.3157805046781933,bs12
1119,setal08_brick-99e4,gpt-emb-text-similarity-babbage-001,setal0853,brick,1.3,0.33129280699373076,setal08
1120,hmsl_brick-ad50,gpt-emb-text-similarity-babbage-001,hmsla3C6fX0r,brick,3.3,0.2536401895979017,hmsl
1121,setal08_brick-c29b,gpt-emb-text-similarity-babbage-001,setal08213,brick,2.0,0.30347175328591236,setal08
1122,hmsl_brick-c8cc,gpt-emb-text-similarity-babbage-001,hmsl30Z2IWHA,brick,2.0,0.30183346514670994,hmsl
1123,setal08_brick-be8a,gpt-emb-text-similarity-babbage-001,setal08171,brick,2.0,0.28279516178862185,setal08
1124,bs12_brick-ec3e,gpt-emb-text-similarity-babbage-001,bs12109,brick,2.6,0.24966236860850366,bs12
1125,setal08_brick-acff,gpt-emb-text-similarity-babbage-001,setal08149,brick,2.7,0.3430616077467584,setal08
1126,setal08_brick-08d9,gpt-emb-text-similarity-babbage-001,setal08122,brick,1.7000000000000002,0.3363962008120388,setal08
1127,snbmo09_brick-ccfd,gpt-emb-text-similarity-babbage-001,snbmo09103,brick,1.5,0.26048236761950594,snbmo09
1128,bs12_brick-3310,gpt-emb-text-similarity-babbage-001,bs1213,brick,2.6,0.34710718119020956,bs12
1129,setal08_brick-6e37,gpt-emb-text-similarity-babbage-001,setal0868,brick,1.6,0.2893725596413206,setal08
1130,snbmo09_brick-ebdc,gpt-emb-text-similarity-babbage-001,snbmo0997,brick,1.8,0.31853369130937725,snbmo09
1131,hmsl_brick-b8b3,gpt-emb-text-similarity-babbage-001,hmsl3rG4FDn6,brick,2.2,0.3217201938164105,hmsl
1132,bs12_brick-3395,gpt-emb-text-similarity-babbage-001,bs1281,brick,2.6,0.3456256726061966,bs12
1133,bs12_brick-6da2,gpt-emb-text-similarity-babbage-001,bs1291,brick,1.4,0.26648729408271543,bs12
1134,hmsl_brick-c18b,gpt-emb-text-similarity-babbage-001,hmslS91lo83T,brick,1.5,0.3077482260888681,hmsl
1135,snbmo09_brick-0210,gpt-emb-text-similarity-babbage-001,snbmo09133,brick,2.5,0.30524103916131873,snbmo09
1136,hmsl_brick-7015,gpt-emb-text-similarity-babbage-001,hmslw07hiE91,brick,3.5,0.34143139401919775,hmsl
1137,bs12_brick-5c8d,gpt-emb-text-similarity-babbage-001,bs1284,brick,1.8,0.24663694508765588,bs12
1138,snbmo09_brick-f92b,gpt-emb-text-similarity-babbage-001,snbmo09109,brick,1.5,0.3065265047742446,snbmo09
1139,hmsl_brick-96a4,gpt-emb-text-similarity-babbage-001,hmsly42hKMsQ,brick,2.2,0.3306886673244964,hmsl
1140,hmsl_brick-086d,gpt-emb-text-similarity-babbage-001,hmsle1t22a36,brick,1.8,0.30315278284550906,hmsl
1141,bs12_brick-7a6b,gpt-emb-text-similarity-babbage-001,bs1233,brick,1.0,0.35917992921957875,bs12
1142,snbmo09_brick-6bc4,gpt-emb-text-similarity-babbage-001,snbmo09115,brick,1.8,0.20147269149813563,snbmo09
1143,snbmo09_brick-d179,gpt-emb-text-similarity-babbage-001,snbmo0957,brick,3.3,0.34274574194686647,snbmo09
1144,setal08_brick-e83b,gpt-emb-text-similarity-babbage-001,setal08224,brick,1.7000000000000002,0.28103033721371484,setal08
1145,bs12_brick-e06b,gpt-emb-text-similarity-babbage-001,bs1242,brick,1.4,0.24240194143739324,bs12
1146,setal08_brick-fba2,gpt-emb-text-similarity-babbage-001,setal0824,brick,1.3,0.29345303502395004,setal08
1147,hmsl_brick-742f,gpt-emb-text-similarity-babbage-001,hmslIcVu0w8g,brick,1.2,0.31032452240881647,hmsl
1148,snbmo09_brick-ecf3,gpt-emb-text-similarity-babbage-001,snbmo09173,brick,2.4,0.19165526415426115,snbmo09
1149,setal08_brick-b575,gpt-emb-text-similarity-babbage-001,setal0834,brick,2.3,0.3309324010076611,setal08
1150,snbmo09_brick-826f,gpt-emb-text-similarity-babbage-001,snbmo0933,brick,1.7000000000000002,0.2929807160624722,snbmo09
1151,setal08_brick-dfd2,gpt-emb-text-similarity-babbage-001,setal08240,brick,1.0,0.3393977386452621,setal08
1152,bs12_brick-1d44,gpt-emb-text-similarity-babbage-001,bs1273,brick,1.4,0.34797851570725824,bs12
1153,snbmo09_brick-cd76,gpt-emb-text-similarity-babbage-001,snbmo09189,brick,1.5,0.33068598065646837,snbmo09
1154,bs12_brick-2921,gpt-emb-text-similarity-babbage-001,bs1299,brick,2.6,0.32459292160995,bs12
1155,hmsl_brick-77e5,gpt-emb-text-similarity-babbage-001,hmslcMdakEnx,brick,1.0,0.3187159918081536,hmsl
1156,bs12_brick-8b95,gpt-emb-text-similarity-babbage-001,bs12113,brick,1.4,0.23477185576227433,bs12
1157,hmsl_brick-8cee,gpt-emb-text-similarity-babbage-001,hmslN3nR96o7,brick,2.0,0.2294586733630234,hmsl
1158,hmsl_brick-0f5e,gpt-emb-text-similarity-babbage-001,hmslKEVF844q,brick,3.2,0.3196289182143407,hmsl
1159,bs12_brick-c7dd,gpt-emb-text-similarity-babbage-001,bs12119,brick,2.6,0.36616683417866824,bs12
1160,setal08_brick-8fbb,gpt-emb-text-similarity-babbage-001,setal085,brick,2.0,0.21789547127254738,setal08
1161,snbmo09_brick-f4fb,gpt-emb-text-similarity-babbage-001,snbmo091,brick,1.7000000000000002,0.24943436622920157,snbmo09
1162,setal08_brick-e684,gpt-emb-text-similarity-babbage-001,setal08195,brick,2.7,0.3012110476291737,setal08
1163,snbmo09_brick-da89,gpt-emb-text-similarity-babbage-001,snbmo0954,brick,2.3,0.2807809913105903,snbmo09
1164,hmsl_brick-e34c,gpt-emb-text-similarity-babbage-001,hmslzvXd0H7K,brick,1.7000000000000002,0.22325931642483587,hmsl
1165,hmsl_brick-9d1c,gpt-emb-text-similarity-babbage-001,hmslR9l7t829,brick,1.1,0.2774732952030433,hmsl
1166,hmsl_brick-ac70,gpt-emb-text-similarity-babbage-001,hmslPo54U0sz,brick,2.5,0.3477739843433978,hmsl
1167,snbmo09_brick-adbc,gpt-emb-text-similarity-babbage-001,snbmo0931,brick,1.8,0.26332726805663853,snbmo09
1168,setal08_brick-3159,gpt-emb-text-similarity-babbage-001,setal0848,brick,2.0,0.33353715254408267,setal08
1169,bs12_brick-dddb,gpt-emb-text-similarity-babbage-001,bs1270,brick,1.7000000000000002,0.2251223625760822,bs12
1170,snbmo09_brick-3609,gpt-emb-text-similarity-babbage-001,snbmo09183,brick,1.5,0.3329365018523518,snbmo09
1171,setal08_brick-61c6,gpt-emb-text-similarity-babbage-001,setal0866,brick,2.0,0.33628315767505146,setal08
1172,setal08_brick-741b,gpt-emb-text-similarity-babbage-001,setal0890,brick,3.0,0.23349965990565003,setal08
1173,dod20_brick-431c,gpt-emb-text-similarity-babbage-001,dod2062,brick,3.2,0.3254167477288362,dod20
1174,bs12_brick-c72a,gpt-emb-text-similarity-babbage-001,bs122,brick,1.8,0.3358861174151063,bs12
1175,hmsl_brick-300d,gpt-emb-text-similarity-babbage-001,hmsl3rG4FDn6,brick,2.0,0.278963878281446,hmsl
1176,bs12_brick-f1f8,gpt-emb-text-similarity-babbage-001,bs12113,brick,1.4,0.32765032584918663,bs12
1177,bs12_brick-430c,gpt-emb-text-similarity-babbage-001,bs1269,brick,2.2,0.2976935857185802,bs12
1178,hmsl_brick-7d2d,gpt-emb-text-similarity-babbage-001,hmslKjWbuB23,brick,2.5,0.2408858518249961,hmsl
1179,snbmo09_brick-851f,gpt-emb-text-similarity-babbage-001,snbmo09132,brick,1.0,0.27983732351415647,snbmo09
1180,snbmo09_brick-ea17,gpt-emb-text-similarity-babbage-001,snbmo09143,brick,1.5,0.3476286256878808,snbmo09
1181,snbmo09_brick-4cef,gpt-emb-text-similarity-babbage-001,snbmo0975,brick,2.5,0.31047137609727327,snbmo09
1182,snbmo09_brick-d908,gpt-emb-text-similarity-babbage-001,snbmo0945,brick,2.0,0.3613447015221771,snbmo09
1183,hmsl_brick-1465,gpt-emb-text-similarity-babbage-001,hmslMr20YMh5,brick,2.7,0.2534935183105078,hmsl
1184,setal08_brick-c19a,gpt-emb-text-similarity-babbage-001,setal08192,brick,1.7000000000000002,0.33609783960504735,setal08
1185,setal08_brick-8abd,gpt-emb-text-similarity-babbage-001,setal0863,brick,2.0,0.27076302035956934,setal08
1186,bs12_brick-04d6,gpt-emb-text-similarity-babbage-001,bs1245,brick,3.0,0.30432689706420546,bs12
1187,bs12_brick-97bc,gpt-emb-text-similarity-babbage-001,bs12112,brick,1.4,0.3083670868686057,bs12
1188,hmsl_brick-9a93,gpt-emb-text-similarity-babbage-001,hmslcMdakEnx,brick,3.3,0.30939063341935646,hmsl
1189,hmsl_brick-d3f2,gpt-emb-text-similarity-babbage-001,hmslw07hiE91,brick,2.7,0.35248992454878836,hmsl
1190,setal08_brick-a7b2,gpt-emb-text-similarity-babbage-001,setal08137,brick,1.3,0.28558178268541534,setal08
1191,snbmo09_brick-48f2,gpt-emb-text-similarity-babbage-001,snbmo0929,brick,3.0,0.33787082689473635,snbmo09
1192,hmsl_brick-edb4,gpt-emb-text-similarity-babbage-001,hmslhF5xX42i,brick,3.8,0.3397322740433719,hmsl
1193,bs12_brick-5568,gpt-emb-text-similarity-babbage-001,bs1275,brick,4.6,0.3230871120120078,bs12
1194,bs12_brick-4dcf,gpt-emb-text-similarity-babbage-001,bs1288,brick,2.6,0.31769872610317174,bs12
1195,hmsl_brick-d603,gpt-emb-text-similarity-babbage-001,hmslQnU42iu0,brick,2.5,0.2803943081004845,hmsl
1196,setal08_brick-3c9c,gpt-emb-text-similarity-babbage-001,setal0882,brick,1.0,0.2701701254307275,setal08
1197,setal08_brick-bcd6,gpt-emb-text-similarity-babbage-001,setal0883,brick,1.7000000000000002,0.3074892388883754,setal08
1198,dod20_brick-f8e9,gpt-emb-text-similarity-babbage-001,dod2048,brick,4.0,0.2071057504466176,dod20
1199,hmsl_brick-eaae,gpt-emb-text-similarity-babbage-001,hmslX0Z1I47H,brick,1.7000000000000002,0.25553841987999704,hmsl
1200,setal08_brick-53d3,gpt-emb-text-similarity-babbage-001,setal08134,brick,3.0,0.3136596112219595,setal08
1201,hmsl_brick-2e0d,gpt-emb-text-similarity-babbage-001,hmsl16scmgQe,brick,1.2,0.25917676894672137,hmsl
1202,snbmo09_brick-512b,gpt-emb-text-similarity-babbage-001,snbmo09184,brick,1.5,0.33131724429762655,snbmo09
1203,setal08_brick-6e2d,gpt-emb-text-similarity-babbage-001,setal08141,brick,2.0,0.3224925839884091,setal08
1204,hmsl_brick-e833,gpt-emb-text-similarity-babbage-001,hmslURsOk93r,brick,1.5,0.29116125679723137,hmsl
1205,bs12_brick-6400,gpt-emb-text-similarity-babbage-001,bs1212,brick,2.2,0.25950778569265154,bs12
1206,setal08_brick-c333,gpt-emb-text-similarity-babbage-001,setal08205,brick,1.7000000000000002,0.32495717421430825,setal08
1207,snbmo09_brick-732f,gpt-emb-text-similarity-babbage-001,snbmo09184,brick,1.0,0.26396086588978296,snbmo09
1208,setal08_brick-364d,gpt-emb-text-similarity-babbage-001,setal0859,brick,1.7000000000000002,0.3108590485148347,setal08
1209,setal08_brick-0edf,gpt-emb-text-similarity-babbage-001,setal08223,brick,2.3,0.22363358562985047,setal08
1210,bs12_brick-95a7,gpt-emb-text-similarity-babbage-001,bs1213,brick,1.0,0.32229478337850304,bs12
1211,bs12_brick-e969,gpt-emb-text-similarity-babbage-001,bs1220,brick,1.4,0.3445070618638637,bs12
1212,setal08_brick-f672,gpt-emb-text-similarity-babbage-001,setal08240,brick,2.0,0.3458869228393795,setal08
1213,setal08_brick-36a5,gpt-emb-text-similarity-babbage-001,setal08135,brick,1.3,0.22961868778574956,setal08
1214,hmsl_brick-25f3,gpt-emb-text-similarity-babbage-001,hmsl7oUpJA0Y,brick,2.3,0.27661320006369505,hmsl
1215,hmsl_brick-c35f,gpt-emb-text-similarity-babbage-001,hmsl01VqTes5,brick,1.5,0.2290100075800965,hmsl
1216,bs12_brick-3167,gpt-emb-text-similarity-babbage-001,bs1250,brick,1.0,0.3557018879293862,bs12
1217,hmsl_brick-354f,gpt-emb-text-similarity-babbage-001,hmslP07U97OU,brick,3.0,0.32972348718986366,hmsl
1218,snb17_rope-a9d3,gpt-emb-text-similarity-babbage-001,snb17142,rope,1.3,0.2911379813304973,snb17
1219,betal18_rope-0f96,gpt-emb-text-similarity-babbage-001,betal182133,rope,1.3,0.31886247843219684,betal18
1220,dod20_rope-7fb4,gpt-emb-text-similarity-babbage-001,dod2049,rope,2.5,0.3224805800152001,dod20
1221,snb17_rope-1e94,gpt-emb-text-similarity-babbage-001,snb1795,rope,2.3,0.37663691263643295,snb17
1222,betal18_rope-78f6,gpt-emb-text-similarity-babbage-001,betal182007,rope,3.0,0.21035969214113137,betal18
1223,betal18_rope-1967,gpt-emb-text-similarity-babbage-001,betal182184,rope,1.0,0.15801894292346952,betal18
1224,snb17_rope-1181,gpt-emb-text-similarity-babbage-001,snb1798,rope,1.3,0.21523062770221968,snb17
1225,betal18_rope-1f3c,gpt-emb-text-similarity-babbage-001,betal182107,rope,1.9,0.299201720914658,betal18
1226,betal18_rope-f572,gpt-emb-text-similarity-babbage-001,betal182072,rope,2.4,0.3621300555704767,betal18
1227,betal18_rope-c21a,gpt-emb-text-similarity-babbage-001,betal182170,rope,1.6,0.3103172412122519,betal18
1228,snb17_rope-782f,gpt-emb-text-similarity-babbage-001,snb17112,rope,1.3,0.3125749543471268,snb17
1229,snb17_rope-07ae,gpt-emb-text-similarity-babbage-001,snb17106,rope,2.0,0.35032632077111303,snb17
1230,snb17_rope-b290,gpt-emb-text-similarity-babbage-001,snb17126,rope,1.2,0.2148309217547001,snb17
1231,betal18_rope-3d5f,gpt-emb-text-similarity-babbage-001,betal182120,rope,1.9,0.23536194669422805,betal18
1232,betal18_rope-d2b8,gpt-emb-text-similarity-babbage-001,betal182083,rope,1.3,0.27812886571493245,betal18
1233,betal18_rope-5160,gpt-emb-text-similarity-babbage-001,betal182162,rope,1.6,0.29601645695087997,betal18
1234,betal18_rope-f6af,gpt-emb-text-similarity-babbage-001,betal182099,rope,1.0,0.2978678973167703,betal18
1235,betal18_rope-1d56,gpt-emb-text-similarity-babbage-001,betal182155,rope,1.3,0.29664416330964094,betal18
1236,snb17_rope-b9e0,gpt-emb-text-similarity-babbage-001,snb1780,rope,1.0,0.3247774803308977,snb17
1237,snb17_rope-4dbd,gpt-emb-text-similarity-babbage-001,snb17101,rope,2.7,0.1918514473636701,snb17
1238,snb17_rope-df3f,gpt-emb-text-similarity-babbage-001,snb17117,rope,1.3,0.32810510058710596,snb17
1239,betal18_rope-e9e5,gpt-emb-text-similarity-babbage-001,betal182126,rope,2.1,0.31502154736229915,betal18
1240,betal18_rope-f13a,gpt-emb-text-similarity-babbage-001,betal182047,rope,3.6,0.2824774491759685,betal18
1241,snb17_rope-2da6,gpt-emb-text-similarity-babbage-001,snb17106,rope,1.3,0.3024435580630974,snb17
1242,snb17_rope-e0e1,gpt-emb-text-similarity-babbage-001,snb17104,rope,1.5,0.18975759506307377,snb17
1243,snb17_rope-c0f8,gpt-emb-text-similarity-babbage-001,snb17141,rope,3.0,0.33955671199601567,snb17
1244,betal18_rope-e614,gpt-emb-text-similarity-babbage-001,betal182159,rope,1.6,0.3164411117572017,betal18
1245,betal18_rope-a648,gpt-emb-text-similarity-babbage-001,betal182125,rope,3.0,0.3350888289125633,betal18
1246,betal18_rope-bc40,gpt-emb-text-similarity-babbage-001,betal182007,rope,1.0,0.3059757793268849,betal18
1247,betal18_rope-49a9,gpt-emb-text-similarity-babbage-001,betal182073,rope,2.1,0.22151678452531354,betal18
1248,snb17_rope-c556,gpt-emb-text-similarity-babbage-001,snb1744,rope,1.3,0.3248506709794978,snb17
1249,betal18_rope-2179,gpt-emb-text-similarity-babbage-001,betal182126,rope,2.1,0.20639374188405224,betal18
1250,dod20_rope-8139,gpt-emb-text-similarity-babbage-001,dod2033,rope,2.3,0.24409380102574807,dod20
1251,snb17_rope-3754,gpt-emb-text-similarity-babbage-001,snb176,rope,1.7000000000000002,0.3165483199438561,snb17
1252,snb17_rope-f1a7,gpt-emb-text-similarity-babbage-001,snb1738,rope,2.7,0.3081503489832699,snb17
1253,snb17_rope-3272,gpt-emb-text-similarity-babbage-001,snb17105,rope,1.3,0.15314253777018094,snb17
1254,betal18_rope-a061,gpt-emb-text-similarity-babbage-001,betal182032,rope,3.0,0.27651109575742183,betal18
1255,snb17_rope-f1e8,gpt-emb-text-similarity-babbage-001,snb17114,rope,1.7000000000000002,0.2583558932562716,snb17
1256,betal18_rope-910a,gpt-emb-text-similarity-babbage-001,betal182048,rope,2.1,0.34935796101205285,betal18
1257,snb17_rope-a784,gpt-emb-text-similarity-babbage-001,snb17123,rope,1.3,0.20880284515742265,snb17
1258,betal18_rope-8bc2,gpt-emb-text-similarity-babbage-001,betal182188,rope,1.9,0.31285865056270246,betal18
1259,betal18_rope-78ab,gpt-emb-text-similarity-babbage-001,betal182104,rope,1.2,0.15150661582486535,betal18
1260,dod20_rope-1b48,gpt-emb-text-similarity-babbage-001,dod2051,rope,3.0,0.3276101153105193,dod20
1261,betal18_rope-eda6,gpt-emb-text-similarity-babbage-001,betal182063,rope,2.1,0.31733114167296694,betal18
1262,dod20_rope-b079,gpt-emb-text-similarity-babbage-001,dod2081,rope,1.8,0.23507882286224702,dod20
1263,betal18_rope-bc6a,gpt-emb-text-similarity-babbage-001,betal182181,rope,3.6,0.3132623178620373,betal18
1264,snb17_rope-c3b7,gpt-emb-text-similarity-babbage-001,snb173,rope,1.3,0.33402157787310216,snb17
1265,betal18_rope-4f13,gpt-emb-text-similarity-babbage-001,betal182146,rope,1.9,0.30191486046128335,betal18
1266,betal18_rope-b0b1,gpt-emb-text-similarity-babbage-001,betal182077,rope,2.4,0.2893786020530431,betal18
1267,snb17_rope-4d7b,gpt-emb-text-similarity-babbage-001,snb1760,rope,1.0,0.31863389020009336,snb17
1268,betal18_rope-56ee,gpt-emb-text-similarity-babbage-001,betal182121,rope,1.3,0.2129844732246724,betal18
1269,snb17_rope-46c7,gpt-emb-text-similarity-babbage-001,snb17115,rope,1.7000000000000002,0.3227734367741132,snb17
1270,dod20_rope-ff54,gpt-emb-text-similarity-babbage-001,dod2082,rope,2.2,0.31828660991860547,dod20
1271,betal18_rope-5226,gpt-emb-text-similarity-babbage-001,betal182030,rope,2.1,0.2664514327372073,betal18
1272,betal18_rope-8e04,gpt-emb-text-similarity-babbage-001,betal182156,rope,1.9,0.2146626004760951,betal18
1273,snb17_rope-dd6c,gpt-emb-text-similarity-babbage-001,snb1744,rope,1.4,0.1780947566377401,snb17
1274,snb17_rope-5bac,gpt-emb-text-similarity-babbage-001,snb1760,rope,1.7000000000000002,0.28281685950543345,snb17
1275,snb17_rope-dd7f,gpt-emb-text-similarity-babbage-001,snb17121,rope,1.3,0.2534286127127584,snb17
1276,snb17_rope-b1dc,gpt-emb-text-similarity-babbage-001,snb1749,rope,1.3,0.35591303544852837,snb17
1277,betal18_rope-7bb2,gpt-emb-text-similarity-babbage-001,betal182079,rope,1.3,0.20205021024623881,betal18
